tableId,bookId,title,pdfPage,printedPage,dice,entryCount,referenceId,canonicalIds,aliasToGroupedReference,referenceAvailable,roll,reroll,rollScope,view,sourceDisclosure,manualReadingChoice,selectRowToResult,manualDieInput,tableTitleSearchRank,tableTitleSearchTop,tableViewCopies,sourceStatus,nonRollableReason,hiddenPlayableRowCount,hiddenPlayableKeys,selectorOmissionCount,selectorKeys,inlineFollowupRows,topLevelDescriptionNotInsideTable,relatedNeedIds,assessment
reclvse.roomHazard,reclvse,10B. Hazard,93,93,d20,20,oracle:reclvse.roomHazard,"[""reclvse.roomHazard""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.roomHazard,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-roomhazard""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.roomLoot,reclvse,10D. Loot,93,93,d20,20,oracle:reclvse.roomLoot,"[""reclvse.roomLoot""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.roomLoot,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-roomloot""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.exitsNumber,reclvse,Number Of Exits,93,93,d6,6,oracle:reclvse.exitsNumber,"[""reclvse.exitsNumber""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.exitsNumber,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-full-room"", ""reclvse-reclvse-exitsnumber""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.exitType,reclvse,Exit Type,93,93,d6,6,oracle:reclvse.exitType,"[""reclvse.exitType""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.exitType,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-full-room"", ""reclvse-reclvse-exittype""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.encounterContext,reclvse,Encounter Context,119,119,d12,12,oracle:reclvse.encounterContext,"[""reclvse.encounterContext""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.encounterContext,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-encountercontext""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.initialDisposition,reclvse,Initial Disposition,120,120,d10,10,oracle:reclvse.initialDisposition,"[""reclvse.initialDisposition""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.initialDisposition,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-initialdisposition""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.immediateGoal,reclvse,Immediate Goal,120,120,d10,10,oracle:reclvse.immediateGoal,"[""reclvse.immediateGoal""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.immediateGoal,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-immediategoal""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.socialComplication,reclvse,Social & Narrative Complications,120,120,d10,10,oracle:reclvse.socialComplication,"[""reclvse.socialComplication""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.socialComplication,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-socialcomplication""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.strangeMeeting,reclvse,Strange Meetings,120,120,d10,10,oracle:reclvse.strangeMeeting,"[""reclvse.strangeMeeting""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.strangeMeeting,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-strangemeeting""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.encounterAftermath,reclvse,Immediate Aftermath,121,121,d10,10,oracle:reclvse.encounterAftermath,"[""reclvse.encounterAftermath""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.encounterAftermath,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-encounteraftermath""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.encounterConsequence,reclvse,Lasting Consequences,121,121,d12,12,oracle:reclvse.encounterConsequence,"[""reclvse.encounterConsequence""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.encounterConsequence,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-encounterconsequence""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.arcaneEncounter,reclvse,Arcane Encounters,121,121,d8,8,oracle:reclvse.arcaneEncounter,"[""reclvse.arcaneEncounter""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.arcaneEncounter,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-arcaneencounter""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.questEncounterHook,reclvse,Quest-Related Encounter Hook,121,121,d8,8,oracle:reclvse.questEncounterHook,"[""reclvse.questEncounterHook""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.questEncounterHook,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-questencounterhook""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.positionalComplication,reclvse,Positional Complications,122,122,d12,12,oracle:reclvse.positionalComplication,"[""reclvse.positionalComplication""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.positionalComplication,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-positionalcomplication""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.tacticalComplication,reclvse,Tactical Complications,122,122,d12,12,oracle:reclvse.tacticalComplication,"[""reclvse.tacticalComplication""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.tacticalComplication,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-tacticalcomplication""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.narrativeComplication,reclvse,Narrative Complications,123,123,d12,12,oracle:reclvse.narrativeComplication,"[""reclvse.narrativeComplication""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.narrativeComplication,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-narrativecomplication""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.multiEntityComplication,reclvse,Multi-Entity Complications,123,123,d12,12,oracle:reclvse.multiEntityComplication,"[""reclvse.multiEntityComplication""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.multiEntityComplication,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-multientitycomplication""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.npcSummary,reclvse,NPC Summary,124,124,d20,20,oracle:reclvse.npcSummary,"[""reclvse.npcSummary""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.npcSummary,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-npcsummary""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.npcMotivation,reclvse,NPC Motivation,124,124,d20,20,oracle:reclvse.npcMotivation,"[""reclvse.npcMotivation""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.npcMotivation,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-npcmotivation""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.npcGender,reclvse,NPC Gender,125,125,d4,4,oracle:reclvse.npcGender,"[""reclvse.npcGender""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.npcGender,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-npcgender""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.npcAppearance,reclvse,NPC Appearance,125,125,d100,100,oracle:reclvse.npcAppearance,"[""reclvse.npcAppearance""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.npcAppearance,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-npcappearance""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.npcPersonality,reclvse,NPC Personality Traits,126,126,d100,100,oracle:reclvse.npcPersonality,"[""reclvse.npcPersonality""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.npcPersonality,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-npcpersonality""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.bodyFeature,reclvse,Body Feature,127,127,d20,20,oracle:reclvse.bodyFeature,"[""reclvse.bodyFeature""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.bodyFeature,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-bodyfeature""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.hairGrooming,reclvse,Hair / Grooming,127,127,d20,20,oracle:reclvse.hairGrooming,"[""reclvse.hairGrooming""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.hairGrooming,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-hairgrooming""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.clothingDetail,reclvse,Clothing Detail,127,127,d20,20,oracle:reclvse.clothingDetail,"[""reclvse.clothingDetail""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.clothingDetail,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-clothingdetail""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.overallPresence,reclvse,Overall Presence,127,127,d20,20,oracle:reclvse.overallPresence,"[""reclvse.overallPresence""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.overallPresence,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-overallpresence""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.color,reclvse,Color,127,127,d12,12,oracle:reclvse.color,"[""reclvse.color""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.color,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-color""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.size,reclvse,Size,127,127,d6,6,oracle:reclvse.size,"[""reclvse.size""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.size,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-size""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.weight,reclvse,Weight,127,127,d6,6,oracle:reclvse.weight,"[""reclvse.weight""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.weight,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-weight""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.quality,reclvse,Quality,127,127,d6,6,oracle:reclvse.quality,"[""reclvse.quality""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.quality,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-quality""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.factionOrigin,reclvse,Faction Origin,128,128,d20,20,oracle:reclvse.factionOrigin,"[""reclvse.factionOrigin""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.factionOrigin,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-factionorigin""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.factionAttitude,reclvse,Faction Attitude Toward You,128,128,d20,20,oracle:reclvse.factionAttitude,"[""reclvse.factionAttitude""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.factionAttitude,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-factionattitude""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.factionPurpose,reclvse,Faction Purpose,128,128,d20,20,oracle:reclvse.factionPurpose,"[""reclvse.factionPurpose""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.factionPurpose,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-factionpurpose""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
